date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
04-06-2024,33,BLUE,Billie Eilish,90,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
04-06-2024,34,Like That,Future & Metro Boomin,94,267706,album,17,22-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
04-06-2024,35,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
04-06-2024,36,Saturn,SZA,92,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
04-06-2024,37,Magnetic,ILLIT,91,160688,single,4,25-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
04-06-2024,38,Slow It Down,Benson Boone,90,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
04-06-2024,39,Stick Season,Noah Kahan,92,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
04-06-2024,40,The Night We Met,Lord Huron,89,208211,album,14,06-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
04-06-2024,41,Madonna,Natanael Cano & Oscar Maydon,91,187087,single,1,08-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
04-06-2024,42,L’AMOUR DE MA VIE,Billie Eilish,90,333986,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
04-06-2024,43,greedy,Tate McRae,92,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
04-06-2024,44,Yellow,Coldplay,88,266773,album,10,10-07-2000,FALSE,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
04-06-2024,45,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,21-07-2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
04-06-2024,46,Locked out of Heaven,Bruno Mars,53,233653,album,10,05-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
04-06-2024,47,Riptide,Vance Joy,84,204280,album,13,08-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
04-06-2024,48,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
04-06-2024,49,My Love Mine All Mine,Mitski,91,137773,album,11,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
04-06-2024,50,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
05-06-2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,12-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
05-06-2024,2,Houdini,Eminem,87,227239,single,1,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
05-06-2024,3,MILLION DOLLAR BABY,Tommy Richman,98,155151,single,2,26-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731aa92dbd764956b61b208f6f
05-06-2024,4,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-06-2024,5,LUNCH,Billie Eilish,96,179586,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-06-2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,02-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
05-06-2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,10-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
05-06-2024,8,Not Like Us,Kendrick Lamar,97,274192,single,1,04-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
05-06-2024,9,Too Sweet,Hozier,90,251424,album,20,22-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
05-06-2024,10,i like the way you kiss me,Artemas,97,142514,single,1,19-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
05-06-2024,11,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
05-06-2024,12,Beautiful Things,Benson Boone,91,180304,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
05-06-2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-06-2024,14,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
05-06-2024,15,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,08-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
05-06-2024,16,End of Beginning,Djo,95,159245,album,13,16-09-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
05-06-2024,17,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,18-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
05-06-2024,18,Stargazing,Myles Smith,90,172533,single,1,10-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
05-06-2024,19,Lose Control,Teddy Swims,91,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
05-06-2024,20,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
05-06-2024,21,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
05-06-2024,22,WILDFLOWER,Billie Eilish,91,261466,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-06-2024,23,Pink Skies,Zach Bryan,86,194920,single,1,24-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
05-06-2024,24,Cruel Summer,Taylor Swift,93,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
05-06-2024,25,Santa,Rvssian,79,193038,single,2,03-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
05-06-2024,26,As It Was,Harry Styles,91,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
05-06-2024,27,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,16-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
05-06-2024,28,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,10-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
05-06-2024,29,BLUE,Billie Eilish,90,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-06-2024,30,Belong Together,Mark Ambor,92,148317,single,1,16-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
05-06-2024,31,I Can Do It With a Broken Heart,Taylor Swift,89,218004,album,16,18-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
05-06-2024,32,Sweater Weather,The Neighbourhood,90,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
05-06-2024,33,Like That,Future & Metro Boomin,93,267706,album,17,22-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
05-06-2024,34,LUNA,Feid,91,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
05-06-2024,35,Slow It Down,Benson Boone,89,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
05-06-2024,36,L’AMOUR DE MA VIE,Billie Eilish,89,333986,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-06-2024,37,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
05-06-2024,38,The Night We Met,Lord Huron,88,208211,album,14,06-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
05-06-2024,39,Saturn,SZA,92,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
05-06-2024,40,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
05-06-2024,41,Magnetic,ILLIT,91,160688,single,4,25-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
05-06-2024,42,Stick Season,Noah Kahan,91,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
05-06-2024,43,greedy,Tate McRae,92,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
05-06-2024,44,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
05-06-2024,45,Supernova,aespa,71,178880,album,10,27-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273090cfa22962b115ac530674c
05-06-2024,46,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,21-07-2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
05-06-2024,47,My Love Mine All Mine,Mitski,91,137773,album,11,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
05-06-2024,48,Locked out of Heaven,Bruno Mars,52,233653,album,10,05-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
05-06-2024,49,Kill Bill,SZA,86,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
05-06-2024,50,Yellow,Coldplay,88,266773,album,10,10-07-2000,FALSE,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
06-06-2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,12-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
06-06-2024,2,Houdini,Eminem,87,227239,single,1,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
06-06-2024,3,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
06-06-2024,4,MILLION DOLLAR BABY,Tommy Richman,3,155151,single,2,26-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
06-06-2024,5,LUNCH,Billie Eilish,96,179586,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
06-06-2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,02-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
06-06-2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,10-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
06-06-2024,8,Not Like Us,Kendrick Lamar,97,274192,single,1,04-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
06-06-2024,9,Too Sweet,Hozier,90,251424,album,20,22-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
06-06-2024,10,i like the way you kiss me,Artemas,97,142514,single,1,19-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
06-06-2024,11,Beautiful Things,Benson Boone,91,180304,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
06-06-2024,12,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
06-06-2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
06-06-2024,14,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
06-06-2024,15,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,08-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
06-06-2024,16,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,18-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
06-06-2024,17,End of Beginning,Djo,95,159245,album,13,16-09-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
06-06-2024,18,Stargazing,Myles Smith,90,172533,single,1,10-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
06-06-2024,19,Lose Control,Teddy Swims,91,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
06-06-2024,20,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
06-06-2024,21,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
06-06-2024,22,Pink Skies,Zach Bryan,86,194920,single,1,24-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
06-06-2024,23,WILDFLOWER,Billie Eilish,91,261466,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
06-06-2024,24,Cruel Summer,Taylor Swift,93,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
06-06-2024,25,As It Was,Harry Styles,91,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
06-06-2024,26,Santa,Rvssian,79,193038,single,2,03-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
06-06-2024,27,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,16-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
06-06-2024,28,Belong Together,Mark Ambor,92,148317,single,1,16-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
06-06-2024,29,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,10-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
06-06-2024,30,BLUE,Billie Eilish,90,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
06-06-2024,31,LUNA,Feid,91,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
06-06-2024,32,I Can Do It With a Broken Heart,Taylor Swift,89,218004,album,16,18-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
06-06-2024,33,Like That,Future & Metro Boomin,93,267706,album,17,22-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
06-06-2024,34,Slow It Down,Benson Boone,89,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
06-06-2024,35,Sweater Weather,The Neighbourhood,90,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
06-06-2024,36,L’AMOUR DE MA VIE,Billie Eilish,89,333986,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
06-06-2024,37,The Night We Met,Lord Huron,88,208211,album,14,06-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
06-06-2024,38,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
06-06-2024,39,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
06-06-2024,40,Saturn,SZA,92,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
06-06-2024,41,Stick Season,Noah Kahan,91,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
06-06-2024,42,Magnetic,ILLIT,91,160688,single,4,25-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
06-06-2024,43,greedy,Tate McRae,92,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
06-06-2024,44,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
06-06-2024,45,Digitando,Gustavo Moura & Rafael,89,195748,single,1,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27320785e7858c14feaffba5c06
06-06-2024,46,Kill Bill,SZA,86,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
06-06-2024,47,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,21-07-2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
06-06-2024,48,My Love Mine All Mine,Mitski,91,137773,album,11,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
06-06-2024,49,love hotel,leftovermax,100,152380,single,1,03-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731e63de6489803c2b39e7f8e5
06-06-2024,50,Locked out of Heaven,Bruno Mars,52,233653,album,10,05-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
07-06-2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,12-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
07-06-2024,2,Houdini,Eminem,87,227239,single,1,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
07-06-2024,3,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
07-06-2024,4,MILLION DOLLAR BABY,Tommy Richman,3,155151,single,2,26-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
07-06-2024,5,LUNCH,Billie Eilish,96,179586,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
07-06-2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,02-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
07-06-2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,10-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
07-06-2024,8,Too Sweet,Hozier,90,251424,album,20,22-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
07-06-2024,9,Not Like Us,Kendrick Lamar,97,274192,single,1,04-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
07-06-2024,10,i like the way you kiss me,Artemas,97,142514,single,1,19-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
07-06-2024,11,Beautiful Things,Benson Boone,91,180304,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
07-06-2024,12,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,31-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
07-06-2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
07-06-2024,14,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
07-06-2024,15,End of Beginning,Djo,95,159245,album,13,16-09-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
07-06-2024,16,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,08-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
07-06-2024,17,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,18-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
07-06-2024,18,Stargazing,Myles Smith,90,172533,single,1,10-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
07-06-2024,19,Lose Control,Teddy Swims,91,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
07-06-2024,20,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
07-06-2024,21,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
07-06-2024,22,WILDFLOWER,Billie Eilish,91,261466,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
07-06-2024,23,Cruel Summer,Taylor Swift,93,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
07-06-2024,24,Santa,Rvssian,79,193038,single,2,03-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
07-06-2024,25,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,16-02-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
07-06-2024,26,Pink Skies,Zach Bryan,86,194920,single,1,24-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
07-06-2024,27,As It Was,Harry Styles,91,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
07-06-2024,28,Belong Together,Mark Ambor,92,148317,single,1,16-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
07-06-2024,29,LUNA,Feid,91,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
07-06-2024,30,BLUE,Billie Eilish,90,343120,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
07-06-2024,31,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,10-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
07-06-2024,32,I Can Do It With a Broken Heart,Taylor Swift,89,218004,album,16,18-04-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
07-06-2024,33,L’AMOUR DE MA VIE,Billie Eilish,89,333986,album,10,17-05-2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
07-06-2024,34,Slow It Down,Benson Boone,89,161831,album,15,05-04-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
07-06-2024,35,Like That,Future & Metro Boomin,93,267706,album,17,22-03-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
07-06-2024,36,Sweater Weather,The Neighbourhood,90,240400,album,11,19-04-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
07-06-2024,37,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
07-06-2024,38,The Night We Met,Lord Huron,88,208211,album,14,06-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
07-06-2024,39,Stick Season,Noah Kahan,91,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
07-06-2024,40,Saturn,SZA,92,186191,single,5,22-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
07-06-2024,41,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,23-05-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
07-06-2024,42,greedy,Tate McRae,92,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
07-06-2024,43,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
07-06-2024,44,Magnetic,ILLIT,91,160688,single,4,25-03-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
